Creation	Duration	State	Label	
00:19.914.802	1.72 ms	Active	Neural Engine Prediction	
00:19.920.915	33.61 ms	Active	Neural Engine Prediction	
00:19.956.977	1.47 ms	Active	Neural Engine Prediction	
00:19.959.774	1.08 ms	Active	Neural Engine Prediction	
00:19.962.263	1.21 ms	Active	Neural Engine Prediction	
00:19.968.563	34.15 ms	Active	Neural Engine Prediction	
00:20.004.058	1.07 ms	Active	Neural Engine Prediction	
00:20.006.451	1.06 ms	Active	Neural Engine Prediction	
00:20.008.803	1.04 ms	Active	Neural Engine Prediction	
00:20.011.156	1.11 ms	Active	Neural Engine Prediction	
00:20.014.253	1.56 ms	Active	Neural Engine Prediction	
00:20.017.103	1.04 ms	Active	Neural Engine Prediction	
00:20.020.757	33.34 ms	Active	Neural Engine Prediction	
00:20.055.360	1.04 ms	Active	Neural Engine Prediction	
00:20.060.366	1.48 ms	Active	Neural Engine Prediction	
00:20.063.231	1.12 ms	Active	Neural Engine Prediction	
00:20.067.069	34.04 ms	Active	Neural Engine Prediction	
00:20.104.297	1.60 ms	Active	Neural Engine Prediction	
00:20.107.817	1.30 ms	Active	Neural Engine Prediction	
00:20.112.832	1.68 ms	Active	Neural Engine Prediction	
00:20.116.912	33.69 ms	Active	Neural Engine Prediction	
00:20.152.559	1.26 ms	Active	Neural Engine Prediction	
00:20.157.611	1.49 ms	Active	Neural Engine Prediction	
00:20.160.311	1.06 ms	Active	Neural Engine Prediction	
00:20.163.873	34.85 ms	Active	Neural Engine Prediction	
00:20.200.773	1.26 ms	Active	Neural Engine Prediction	
00:20.203.932	1.28 ms	Active	Neural Engine Prediction	
00:20.207.679	1.38 ms	Active	Neural Engine Prediction	
00:20.210.280	1.06 ms	Active	Neural Engine Prediction	
00:20.214.047	33.49 ms	Active	Neural Engine Prediction	
00:20.250.176	1.45 ms	Active	Neural Engine Prediction	
00:20.257.950	34.57 ms	Active	Neural Engine Prediction	
00:20.294.673	1.64 ms	Active	Neural Engine Prediction	
00:20.297.602	1.17 ms	Active	Neural Engine Prediction	
00:20.299.970	1.05 ms	Active	Neural Engine Prediction	
00:20.302.192	1.02 ms	Active	Neural Engine Prediction	
00:20.304.399	1.02 ms	Active	Neural Engine Prediction	
00:20.306.685	1.04 ms	Active	Neural Engine Prediction	
00:20.308.908	1.02 ms	Active	Neural Engine Prediction	
00:20.312.345	33.64 ms	Active	Neural Engine Prediction	
00:20.347.272	1.27 ms	Active	Neural Engine Prediction	
00:20.349.925	1.10 ms	Active	Neural Engine Prediction	
00:20.352.475	1.09 ms	Active	Neural Engine Prediction	
00:20.355.036	1.20 ms	Active	Neural Engine Prediction	
00:20.358.229	1.74 ms	Active	Neural Engine Prediction	
00:20.362.063	1.84 ms	Active	Neural Engine Prediction	
00:20.365.132	1.13 ms	Active	Neural Engine Prediction	
00:20.368.872	36.38 ms	Active	Neural Engine Prediction	
00:20.406.434	1.06 ms	Active	Neural Engine Prediction	
00:20.408.759	1.01 ms	Active	Neural Engine Prediction	
00:20.413.146	1.55 ms	Active	Neural Engine Prediction	
00:20.415.912	1.05 ms	Active	Neural Engine Prediction	
00:20.418.168	1.04 ms	Active	Neural Engine Prediction	
00:20.422.051	33.64 ms	Active	Neural Engine Prediction	
00:20.458.500	1.46 ms	Active	Neural Engine Prediction	
00:20.462.682	1.57 ms	Active	Neural Engine Prediction	
00:20.465.576	1.07 ms	Active	Neural Engine Prediction	
00:20.467.956	1.04 ms	Active	Neural Engine Prediction	
00:20.470.294	1.06 ms	Active	Neural Engine Prediction	
00:20.474.255	35.12 ms	Active	Neural Engine Prediction	
00:20.511.096	1.26 ms	Active	Neural Engine Prediction	
00:20.515.529	1.48 ms	Active	Neural Engine Prediction	
00:20.518.321	1.11 ms	Active	Neural Engine Prediction	
00:20.520.992	1.13 ms	Active	Neural Engine Prediction	
00:20.523.539	1.08 ms	Active	Neural Engine Prediction	
00:20.526.015	1.11 ms	Active	Neural Engine Prediction	
00:20.530.771	34.25 ms	Active	Neural Engine Prediction	
00:20.567.531	1.48 ms	Active	Neural Engine Prediction	
00:20.572.654	1.65 ms	Active	Neural Engine Prediction	
00:20.582.662	34.42 ms	Active	Neural Engine Prediction	
00:20.604.982	144.12 µs	Active	Neural Engine Prediction	
00:20.610.445	617.88 µs	Active	Neural Engine Prediction	
00:20.611.088	140.33 µs	Active	Neural Engine Prediction	
00:20.611.101	140.17 µs	Active	Neural Engine Prediction	
00:20.618.229	1.05 ms	Active	Neural Engine Prediction	
00:20.620.510	1.02 ms	Active	Neural Engine Prediction	
00:20.622.698	1.10 ms	Active	Neural Engine Prediction	
00:20.625.926	1.49 ms	Active	Neural Engine Prediction	
00:20.630.812	1.57 ms	Active	Neural Engine Prediction	
00:20.634.144	1.14 ms	Active	Neural Engine Prediction	
00:20.636.684	1.15 ms	Active	Neural Engine Prediction	
00:20.638.233	89.38 µs	Active	Neural Engine Prediction	
00:20.640.423	37.52 ms	Active	Neural Engine Prediction	
00:20.643.283	615.88 µs	Active	Neural Engine Prediction	
00:20.643.922	199.33 µs	Active	Neural Engine Prediction	
00:20.643.924	222.88 µs	Active	Neural Engine Prediction	
00:20.680.234	1.63 ms	Active	Neural Engine Prediction	
00:20.683.206	1.39 ms	Active	Neural Engine Prediction	
00:20.686.601	1.68 ms	Active	Neural Engine Prediction	
00:20.689.566	1.28 ms	Active	Neural Engine Prediction	
00:20.692.134	1.43 ms	Active	Neural Engine Prediction	
00:20.695.056	1.60 ms	Active	Neural Engine Prediction	
00:20.699.336	33.75 ms	Active	Neural Engine Prediction	
00:20.734.391	1.02 ms	Active	Neural Engine Prediction	
00:20.736.619	1.01 ms	Active	Neural Engine Prediction	
00:20.738.788	1.07 ms	Active	Neural Engine Prediction	
00:20.741.015	1.02 ms	Active	Neural Engine Prediction	
00:20.746.639	34.27 ms	Active	Neural Engine Prediction	
00:20.782.045	1.07 ms	Active	Neural Engine Prediction	
00:20.784.326	1.03 ms	Active	Neural Engine Prediction	
00:20.786.522	1.02 ms	Active	Neural Engine Prediction	
00:20.790.011	1.49 ms	Active	Neural Engine Prediction	
00:20.792.678	1.06 ms	Active	Neural Engine Prediction	
00:20.796.694	33.39 ms	Active	Neural Engine Prediction	
00:20.832.253	1.46 ms	Active	Neural Engine Prediction	
00:20.837.426	1.52 ms	Active	Neural Engine Prediction	
00:20.840.152	1.02 ms	Active	Neural Engine Prediction	
00:20.843.485	33.66 ms	Active	Neural Engine Prediction	
00:20.879.773	1.78 ms	Active	Neural Engine Prediction	
00:20.882.768	1.07 ms	Active	Neural Engine Prediction	
00:20.885.012	1.03 ms	Active	Neural Engine Prediction	
00:20.890.896	33.62 ms	Active	Neural Engine Prediction	
00:20.925.640	1.03 ms	Active	Neural Engine Prediction	
00:20.927.885	1.08 ms	Active	Neural Engine Prediction	
00:20.932.685	1.61 ms	Active	Neural Engine Prediction	
00:20.936.787	33.17 ms	Active	Neural Engine Prediction	
00:20.971.069	1.02 ms	Active	Neural Engine Prediction	
00:20.973.383	1.14 ms	Active	Neural Engine Prediction	
00:20.975.844	1.10 ms	Active	Neural Engine Prediction	
00:20.978.129	1.09 ms	Active	Neural Engine Prediction	
00:20.980.423	1.11 ms	Active	Neural Engine Prediction	
00:20.982.718	1.07 ms	Active	Neural Engine Prediction	
00:20.984.968	1.03 ms	Active	Neural Engine Prediction	
00:20.988.638	33.59 ms	Active	Neural Engine Prediction	
00:21.023.706	1.12 ms	Active	Neural Engine Prediction	
00:21.026.605	1.28 ms	Active	Neural Engine Prediction	
00:21.029.081	1.13 ms	Active	Neural Engine Prediction	
00:21.034.479	33.24 ms	Active	Neural Engine Prediction	
00:21.070.347	1.45 ms	Active	Neural Engine Prediction	
00:21.073.069	1.16 ms	Active	Neural Engine Prediction	
00:21.075.565	1.09 ms	Active	Neural Engine Prediction	
00:21.077.965	1.12 ms	Active	Neural Engine Prediction	
00:21.080.406	1.23 ms	Active	Neural Engine Prediction	
00:21.082.850	1.05 ms	Active	Neural Engine Prediction	
00:21.085.090	1.03 ms	Active	Neural Engine Prediction	
00:21.088.485	33.88 ms	Active	Neural Engine Prediction	
00:21.217.158	6.03 ms	Active	Neural Engine Prediction	
00:21.223.421	4.95 ms	Active	Neural Engine Prediction	
00:21.228.593	5.38 ms	Active	Neural Engine Prediction	
00:21.234.196	5.21 ms	Active	Neural Engine Prediction	
00:21.239.641	6.51 ms	Active	Neural Engine Prediction	
00:21.246.372	6.65 ms	Active	Neural Engine Prediction	
00:21.254.359	5.20 ms	Active	Neural Engine Prediction	
00:21.432.899	7.20 ms	Active	Neural Engine Prediction	
00:21.440.377	5.67 ms	Active	Neural Engine Prediction	
00:21.446.291	8.08 ms	Active	Neural Engine Prediction	
00:21.454.662	5.97 ms	Active	Neural Engine Prediction	
00:21.460.943	10.24 ms	Active	Neural Engine Prediction	
00:21.471.475	8.26 ms	Active	Neural Engine Prediction	
00:21.480.142	9.02 ms	Active	Neural Engine Prediction	
00:21.489.563	11.51 ms	Active	Neural Engine Prediction	
00:21.501.434	10.83 ms	Active	Neural Engine Prediction	
00:21.513.921	8.13 ms	Active	Neural Engine Prediction	
00:21.522.657	8.61 ms	Active	Neural Engine Prediction	
00:21.531.854	7.89 ms	Active	Neural Engine Prediction	
00:21.540.243	9.33 ms	Active	Neural Engine Prediction	
00:21.550.089	8.64 ms	Active	Neural Engine Prediction	
00:21.559.257	9.54 ms	Active	Neural Engine Prediction	
00:21.621.747	34.09 ms	Active	Neural Engine Prediction	
00:21.656.162	31.30 ms	Active	Neural Engine Prediction	
00:21.687.774	30.77 ms	Active	Neural Engine Prediction	
00:21.718.891	30.23 ms	Active	Neural Engine Prediction	
00:21.749.503	33.63 ms	Active	Neural Engine Prediction	
00:21.783.499	31.83 ms	Active	Neural Engine Prediction	
00:21.815.758	34.69 ms	Active	Neural Engine Prediction	
00:21.851.738	822.38 µs	Active	Neural Engine Prediction	
00:21.852.759	782.00 µs	Active	Neural Engine Prediction	
00:21.853.736	792.71 µs	Active	Neural Engine Prediction	
00:21.854.724	785.25 µs	Active	Neural Engine Prediction	
00:21.855.716	951.62 µs	Active	Neural Engine Prediction	
00:21.856.878	923.79 µs	Active	Neural Engine Prediction	
00:21.858.013	921.75 µs	Active	Neural Engine Prediction	
00:21.859.128	1.02 ms	Active	Neural Engine Prediction	
00:21.860.671	1.07 ms	Active	Neural Engine Prediction	
00:21.862.864	1.26 ms	Active	Neural Engine Prediction	
00:21.865.027	1.15 ms	Active	Neural Engine Prediction	
00:21.866.598	1.14 ms	Active	Neural Engine Prediction	
00:21.874.794	32.17 ms	Active	Neural Engine Prediction	
00:21.908.092	1.05 ms	Active	Neural Engine Prediction	
00:21.910.333	1.03 ms	Active	Neural Engine Prediction	
00:21.912.550	1.06 ms	Active	Neural Engine Prediction	
00:21.914.848	1.21 ms	Active	Neural Engine Prediction	
00:21.920.401	31.33 ms	Active	Neural Engine Prediction	
00:21.954.525	1.58 ms	Active	Neural Engine Prediction	
00:21.957.256	1.47 ms	Active	Neural Engine Prediction	
00:21.961.115	1.37 ms	Active	Neural Engine Prediction	
00:21.963.643	1.02 ms	Active	Neural Engine Prediction	
00:21.965.816	1.08 ms	Active	Neural Engine Prediction	
00:21.969.456	30.95 ms	Active	Neural Engine Prediction	
00:22.002.643	1.20 ms	Active	Neural Engine Prediction	
00:22.005.039	1.07 ms	Active	Neural Engine Prediction	
00:22.007.340	1.03 ms	Active	Neural Engine Prediction	
00:22.009.537	1.04 ms	Active	Neural Engine Prediction	
00:22.012.532	1.62 ms	Active	Neural Engine Prediction	
00:22.015.422	1.18 ms	Active	Neural Engine Prediction	
00:22.017.895	1.15 ms	Active	Neural Engine Prediction	
00:22.021.572	30.01 ms	Active	Neural Engine Prediction	
00:22.052.750	1.03 ms	Active	Neural Engine Prediction	
00:22.055.086	1.08 ms	Active	Neural Engine Prediction	
00:22.058.069	1.34 ms	Active	Neural Engine Prediction	
00:22.060.660	1.06 ms	Active	Neural Engine Prediction	
00:22.063.047	1.18 ms	Active	Neural Engine Prediction	
00:22.065.654	1.18 ms	Active	Neural Engine Prediction	
00:22.069.346	30.74 ms	Active	Neural Engine Prediction	
00:22.101.147	1.20 ms	Active	Neural Engine Prediction	
00:22.104.006	1.21 ms	Active	Neural Engine Prediction	
00:22.106.822	1.23 ms	Active	Neural Engine Prediction	
00:22.109.600	1.14 ms	Active	Neural Engine Prediction	
00:22.112.735	1.34 ms	Active	Neural Engine Prediction	
00:22.115.412	1.21 ms	Active	Neural Engine Prediction	
00:22.117.816	1.07 ms	Active	Neural Engine Prediction	
00:22.121.224	29.51 ms	Active	Neural Engine Prediction	
00:22.152.084	1.03 ms	Active	Neural Engine Prediction	
00:22.154.586	1.11 ms	Active	Neural Engine Prediction	
00:22.157.039	1.10 ms	Active	Neural Engine Prediction	
00:22.159.484	1.11 ms	Active	Neural Engine Prediction	
00:22.162.434	1.30 ms	Active	Neural Engine Prediction	
00:22.165.902	1.38 ms	Active	Neural Engine Prediction	
00:22.170.014	32.33 ms	Active	Neural Engine Prediction	
00:22.203.433	1.12 ms	Active	Neural Engine Prediction	
00:22.205.864	1.09 ms	Active	Neural Engine Prediction	
00:22.208.287	1.08 ms	Active	Neural Engine Prediction	
00:22.210.683	1.14 ms	Active	Neural Engine Prediction	
00:22.213.254	1.40 ms	Active	Neural Engine Prediction	
00:22.216.042	1.19 ms	Active	Neural Engine Prediction	
00:22.218.536	1.09 ms	Active	Neural Engine Prediction	
00:22.222.158	29.84 ms	Active	Neural Engine Prediction	
00:22.253.183	1.04 ms	Active	Neural Engine Prediction	
00:22.255.596	1.08 ms	Active	Neural Engine Prediction	
00:22.258.019	1.12 ms	Active	Neural Engine Prediction	
00:22.260.488	1.09 ms	Active	Neural Engine Prediction	
00:22.262.976	1.30 ms	Active	Neural Engine Prediction	
00:22.265.740	1.16 ms	Active	Neural Engine Prediction	
00:22.268.203	1.04 ms	Active	Neural Engine Prediction	
00:22.271.609	35.31 ms	Active	Neural Engine Prediction	
00:22.309.007	1.35 ms	Active	Neural Engine Prediction	
00:22.312.445	1.35 ms	Active	Neural Engine Prediction	
00:22.315.308	1.21 ms	Active	Neural Engine Prediction	
00:22.318.072	1.24 ms	Active	Neural Engine Prediction	
00:22.320.816	1.20 ms	Active	Neural Engine Prediction	
00:22.323.431	1.14 ms	Active	Neural Engine Prediction	
00:22.327.948	34.24 ms	Active	Neural Engine Prediction	
00:22.363.338	1.20 ms	Active	Neural Engine Prediction	
00:22.365.965	1.18 ms	Active	Neural Engine Prediction	
00:22.368.387	1.03 ms	Active	Neural Engine Prediction	
00:22.370.597	1.01 ms	Active	Neural Engine Prediction	
00:22.373.870	1.73 ms	Active	Neural Engine Prediction	
00:22.376.806	1.10 ms	Active	Neural Engine Prediction	
00:22.380.846	35.68 ms	Active	Neural Engine Prediction	
00:22.418.642	1.36 ms	Active	Neural Engine Prediction	
00:22.421.302	1.04 ms	Active	Neural Engine Prediction	
00:22.423.652	1.04 ms	Active	Neural Engine Prediction	
00:22.425.991	1.08 ms	Active	Neural Engine Prediction	
00:22.428.362	1.25 ms	Active	Neural Engine Prediction	
00:22.430.939	1.27 ms	Active	Neural Engine Prediction	
00:22.433.579	1.12 ms	Active	Neural Engine Prediction	
00:22.437.308	35.54 ms	Active	Neural Engine Prediction	
00:22.475.205	1.57 ms	Active	Neural Engine Prediction	
00:22.478.041	1.26 ms	Active	Neural Engine Prediction	
00:22.480.630	1.54 ms	Active	Neural Engine Prediction	
00:22.483.583	1.45 ms	Active	Neural Engine Prediction	
00:22.486.385	1.28 ms	Active	Neural Engine Prediction	
00:22.491.462	35.70 ms	Active	Neural Engine Prediction	
00:22.529.711	1.70 ms	Active	Neural Engine Prediction	
00:22.532.805	1.16 ms	Active	Neural Engine Prediction	
00:22.535.302	1.09 ms	Active	Neural Engine Prediction	
00:22.537.613	1.03 ms	Active	Neural Engine Prediction	
00:22.539.812	1.03 ms	Active	Neural Engine Prediction	
00:22.544.489	35.30 ms	Active	Neural Engine Prediction	
00:22.583.585	1.46 ms	Active	Neural Engine Prediction	
00:22.588.536	1.53 ms	Active	Neural Engine Prediction	
00:22.591.353	1.04 ms	Active	Neural Engine Prediction	
00:22.593.905	1.13 ms	Active	Neural Engine Prediction	
00:22.598.153	35.21 ms	Active	Neural Engine Prediction	
00:22.636.358	1.71 ms	Active	Neural Engine Prediction	
00:22.641.443	1.49 ms	Active	Neural Engine Prediction	
00:22.644.175	1.06 ms	Active	Neural Engine Prediction	
00:22.648.565	35.56 ms	Active	Neural Engine Prediction	
00:22.689.323	1.68 ms	Active	Neural Engine Prediction	
00:22.692.209	1.08 ms	Active	Neural Engine Prediction	
00:22.698.262	1.92 ms	Active	Neural Engine Prediction	
00:22.702.480	34.82 ms	Active	Neural Engine Prediction	
00:22.740.563	1.49 ms	Active	Neural Engine Prediction	
00:22.743.665	1.11 ms	Active	Neural Engine Prediction	
00:22.751.028	36.67 ms	Active	Neural Engine Prediction	
00:22.789.200	1.22 ms	Active	Neural Engine Prediction	
00:22.791.649	1.02 ms	Active	Neural Engine Prediction	
00:22.798.272	36.11 ms	Active	Neural Engine Prediction	
00:22.838.540	1.42 ms	Active	Neural Engine Prediction	
00:22.841.784	1.31 ms	Active	Neural Engine Prediction	
00:22.844.416	1.09 ms	Active	Neural Engine Prediction	
00:22.846.699	1.09 ms	Active	Neural Engine Prediction	
00:22.849.264	1.21 ms	Active	Neural Engine Prediction	
00:22.853.016	35.42 ms	Active	Neural Engine Prediction	
00:22.891.852	1.51 ms	Active	Neural Engine Prediction	
00:22.897.394	1.67 ms	Active	Neural Engine Prediction	
00:22.905.420	35.59 ms	Active	Neural Engine Prediction	
00:22.945.169	1.61 ms	Active	Neural Engine Prediction	
00:22.950.654	1.44 ms	Active	Neural Engine Prediction	
00:22.954.493	35.55 ms	Active	Neural Engine Prediction	
00:22.992.307	1.54 ms	Active	Neural Engine Prediction	
00:22.995.050	1.08 ms	Active	Neural Engine Prediction	
00:23.000.161	1.55 ms	Active	Neural Engine Prediction	
00:23.004.345	35.12 ms	Active	Neural Engine Prediction	
00:23.040.835	1.15 ms	Active	Neural Engine Prediction	
00:23.044.741	1.53 ms	Active	Neural Engine Prediction	
00:23.047.556	1.10 ms	Active	Neural Engine Prediction	
00:23.049.877	1.13 ms	Active	Neural Engine Prediction	
00:23.052.332	1.08 ms	Active	Neural Engine Prediction	
00:23.055.884	35.79 ms	Active	Neural Engine Prediction	
00:23.092.799	1.05 ms	Active	Neural Engine Prediction	
00:23.095.050	1.09 ms	Active	Neural Engine Prediction	
00:23.097.413	1.39 ms	Active	Neural Engine Prediction	
00:23.100.737	1.42 ms	Active	Neural Engine Prediction	
00:23.103.847	1.24 ms	Active	Neural Engine Prediction	
00:23.106.745	1.21 ms	Active	Neural Engine Prediction	
00:23.110.298	34.94 ms	Active	Neural Engine Prediction	
00:23.147.040	1.29 ms	Active	Neural Engine Prediction	
00:23.149.828	1.25 ms	Active	Neural Engine Prediction	
00:23.152.400	1.08 ms	Active	Neural Engine Prediction	
00:23.154.800	1.06 ms	Active	Neural Engine Prediction	
00:23.157.126	1.04 ms	Active	Neural Engine Prediction	
00:23.159.432	1.07 ms	Active	Neural Engine Prediction	
00:23.161.776	1.11 ms	Active	Neural Engine Prediction	
00:23.165.921	37.08 ms	Active	Neural Engine Prediction	
00:23.204.103	1.06 ms	Active	Neural Engine Prediction	
00:23.207.055	1.20 ms	Active	Neural Engine Prediction	
00:23.209.426	1.03 ms	Active	Neural Engine Prediction	
00:23.211.715	1.09 ms	Active	Neural Engine Prediction	
00:23.214.066	1.36 ms	Active	Neural Engine Prediction	
00:23.218.664	34.54 ms	Active	Neural Engine Prediction	
00:23.255.034	1.39 ms	Active	Neural Engine Prediction	
00:23.257.825	1.10 ms	Active	Neural Engine Prediction	
00:23.260.347	1.12 ms	Active	Neural Engine Prediction	
00:23.263.482	1.35 ms	Active	Neural Engine Prediction	
00:23.267.373	1.27 ms	Active	Neural Engine Prediction	
00:23.269.946	1.06 ms	Active	Neural Engine Prediction	
00:23.273.654	36.64 ms	Active	Neural Engine Prediction	
00:23.311.510	1.12 ms	Active	Neural Engine Prediction	
00:23.314.154	1.25 ms	Active	Neural Engine Prediction	
00:23.317.491	1.26 ms	Active	Neural Engine Prediction	
00:23.320.153	1.08 ms	Active	Neural Engine Prediction	
00:23.322.564	1.09 ms	Active	Neural Engine Prediction	
00:23.326.898	34.73 ms	Active	Neural Engine Prediction	
00:23.363.128	1.08 ms	Active	Neural Engine Prediction	
00:23.365.604	1.20 ms	Active	Neural Engine Prediction	
00:23.367.985	1.06 ms	Active	Neural Engine Prediction	
00:23.373.838	36.14 ms	Active	Neural Engine Prediction	
00:23.411.563	1.14 ms	Active	Neural Engine Prediction	
00:23.415.739	1.67 ms	Active	Neural Engine Prediction	
00:23.418.798	1.12 ms	Active	Neural Engine Prediction	
00:23.421.649	1.43 ms	Active	Neural Engine Prediction	
00:23.424.264	1.07 ms	Active	Neural Engine Prediction	
00:23.427.851	34.62 ms	Active	Neural Engine Prediction	
00:23.463.647	1.12 ms	Active	Neural Engine Prediction	
00:23.466.050	1.19 ms	Active	Neural Engine Prediction	
00:23.468.613	1.11 ms	Active	Neural Engine Prediction	
00:23.471.031	1.05 ms	Active	Neural Engine Prediction	
00:23.473.596	1.22 ms	Active	Neural Engine Prediction	
00:23.476.865	1.53 ms	Active	Neural Engine Prediction	
00:23.481.947	37.58 ms	Active	Neural Engine Prediction	
00:23.521.373	1.24 ms	Active	Neural Engine Prediction	
00:23.526.033	1.79 ms	Active	Neural Engine Prediction	
00:23.529.621	1.40 ms	Active	Neural Engine Prediction	
00:23.534.316	1.63 ms	Active	Neural Engine Prediction	
00:23.541.415	40.84 ms	Active	Neural Engine Prediction	
00:23.584.262	1.46 ms	Active	Neural Engine Prediction	
00:23.592.232	35.81 ms	Active	Neural Engine Prediction	
00:23.629.375	1.07 ms	Active	Neural Engine Prediction	
00:23.631.819	1.14 ms	Active	Neural Engine Prediction	
00:23.638.398	34.30 ms	Active	Neural Engine Prediction	
00:23.675.830	1.39 ms	Active	Neural Engine Prediction	
00:23.686.152	35.16 ms	Active	Neural Engine Prediction	
00:23.723.290	1.48 ms	Active	Neural Engine Prediction	
00:23.726.107	1.05 ms	Active	Neural Engine Prediction	
00:23.731.260	1.75 ms	Active	Neural Engine Prediction	
00:23.734.820	1.22 ms	Active	Neural Engine Prediction	
00:23.739.218	36.53 ms	Active	Neural Engine Prediction	
00:23.779.605	1.57 ms	Active	Neural Engine Prediction	
00:23.784.671	1.68 ms	Active	Neural Engine Prediction	
00:23.787.929	1.29 ms	Active	Neural Engine Prediction	
00:23.794.508	36.66 ms	Active	Neural Engine Prediction	
00:23.832.466	1.22 ms	Active	Neural Engine Prediction	
00:23.834.898	1.10 ms	Active	Neural Engine Prediction	
00:23.837.172	1.07 ms	Active	Neural Engine Prediction	
00:23.839.483	1.03 ms	Active	Neural Engine Prediction	
00:23.841.672	1.02 ms	Active	Neural Engine Prediction	
00:23.843.849	1.04 ms	Active	Neural Engine Prediction	
00:23.848.389	36.43 ms	Active	Neural Engine Prediction	
00:23.886.223	1.15 ms	Active	Neural Engine Prediction	
00:23.893.482	35.01 ms	Active	Neural Engine Prediction	
00:23.929.690	1.09 ms	Active	Neural Engine Prediction	
00:23.932.066	1.26 ms	Active	Neural Engine Prediction	
00:23.934.523	1.08 ms	Active	Neural Engine Prediction	
00:23.940.514	35.16 ms	Active	Neural Engine Prediction	
00:23.977.145	1.21 ms	Active	Neural Engine Prediction	
00:23.984.771	35.00 ms	Active	Neural Engine Prediction	
00:24.021.470	1.16 ms	Active	Neural Engine Prediction	
00:24.023.819	1.07 ms	Active	Neural Engine Prediction	
00:24.027.335	1.47 ms	Active	Neural Engine Prediction	
00:24.029.979	1.06 ms	Active	Neural Engine Prediction	
00:24.032.441	1.20 ms	Active	Neural Engine Prediction	
00:24.035.982	34.15 ms	Active	Neural Engine Prediction	
00:24.072.358	1.60 ms	Active	Neural Engine Prediction	
00:24.081.168	36.49 ms	Active	Neural Engine Prediction	
00:24.121.022	1.38 ms	Active	Neural Engine Prediction	
00:24.128.150	35.43 ms	Active	Neural Engine Prediction	
00:24.166.086	1.57 ms	Active	Neural Engine Prediction	
00:24.169.046	1.10 ms	Active	Neural Engine Prediction	
00:24.171.498	1.16 ms	Active	Neural Engine Prediction	
00:24.173.974	1.20 ms	Active	Neural Engine Prediction	
00:24.176.620	1.14 ms	Active	Neural Engine Prediction	
00:24.179.541	1.29 ms	Active	Neural Engine Prediction	
00:24.183.496	1.79 ms	Active	Neural Engine Prediction	
00:24.188.083	35.26 ms	Active	Neural Engine Prediction	
00:24.224.536	1.06 ms	Active	Neural Engine Prediction	
00:24.226.898	1.03 ms	Active	Neural Engine Prediction	
00:24.231.268	1.66 ms	Active	Neural Engine Prediction	
00:24.234.422	1.18 ms	Active	Neural Engine Prediction	
00:24.238.238	34.37 ms	Active	Neural Engine Prediction	
00:24.277.073	2.21 ms	Active	Neural Engine Prediction	
00:24.287.496	35.04 ms	Active	Neural Engine Prediction	
00:24.326.049	1.49 ms	Active	Neural Engine Prediction	
00:24.330.265	1.48 ms	Active	Neural Engine Prediction	
00:24.333.205	1.25 ms	Active	Neural Engine Prediction	
00:24.335.781	1.09 ms	Active	Neural Engine Prediction	
00:24.340.107	35.07 ms	Active	Neural Engine Prediction	
00:24.377.548	1.55 ms	Active	Neural Engine Prediction	
00:24.381.868	1.82 ms	Active	Neural Engine Prediction	
00:24.385.010	1.24 ms	Active	Neural Engine Prediction	
00:24.387.459	1.10 ms	Active	Neural Engine Prediction	
00:24.393.049	35.39 ms	Active	Neural Engine Prediction	
00:24.432.737	1.90 ms	Active	Neural Engine Prediction	
00:24.436.749	1.65 ms	Active	Neural Engine Prediction	
00:24.439.591	1.06 ms	Active	Neural Engine Prediction	
00:24.441.813	1.02 ms	Active	Neural Engine Prediction	
00:24.447.055	36.24 ms	Active	Neural Engine Prediction	
00:24.485.257	1.16 ms	Active	Neural Engine Prediction	
00:24.491.123	1.44 ms	Active	Neural Engine Prediction	
00:24.494.841	37.46 ms	Active	Neural Engine Prediction	
00:24.534.548	1.35 ms	Active	Neural Engine Prediction	
00:24.537.093	1.09 ms	Active	Neural Engine Prediction	
00:24.541.835	1.60 ms	Active	Neural Engine Prediction	
00:24.546.026	38.00 ms	Active	Neural Engine Prediction	
00:24.586.180	1.34 ms	Active	Neural Engine Prediction	
00:24.591.675	1.94 ms	Active	Neural Engine Prediction	
00:24.596.270	1.87 ms	Active	Neural Engine Prediction	
00:24.600.742	38.77 ms	Active	Neural Engine Prediction	
00:24.607.409	171.50 µs	Active	Neural Engine Prediction	
00:24.613.016	668.79 µs	Active	Neural Engine Prediction	
00:24.613.701	245.25 µs	Active	Neural Engine Prediction	
00:24.613.716	255.92 µs	Active	Neural Engine Prediction	
00:24.640.447	89.17 µs	Active	Neural Engine Prediction	
00:24.642.713	1.56 ms	Active	Neural Engine Prediction	
00:24.645.353	622.00 µs	Active	Neural Engine Prediction	
00:24.646.031	82.00 µs	Active	Neural Engine Prediction	
00:24.646.053	80.71 µs	Active	Neural Engine Prediction	
00:24.653.528	37.43 ms	Active	Neural Engine Prediction	
00:24.695.167	1.65 ms	Active	Neural Engine Prediction	
00:24.701.840	1.44 ms	Active	Neural Engine Prediction	
00:24.704.595	1.08 ms	Active	Neural Engine Prediction	
00:24.710.054	35.92 ms	Active	Neural Engine Prediction	
00:24.753.621	1.51 ms	Active	Neural Engine Prediction	
00:24.758.903	35.49 ms	Active	Neural Engine Prediction	
00:24.798.052	2.23 ms	Active	Neural Engine Prediction	
00:24.801.787	1.12 ms	Active	Neural Engine Prediction	
